"","uniform.title","count"
"10669","Solche Geschenke",1
"10670","Söldner des Geldes",1
"10671","Solneman der Unsichtbare",1
"10672","Soloalbumn",1
"10673","Soma Morgenstern Das Vermächtnis des verlorenen Sohnes",1
"10674","Soma Morgenstern Funken im Abgrund",1
"10675","Soma Morgenstern Idyll im Exil",1
"10676","Sommer 14",1
"10677","Sommer der toten Träume",2
"10678","Sommer der Wahrheit",2
"10679","Sommer vierundvierzig oder wie lange fährt man von Deutschland nach  Ostpreußen",1
"10680","Sommer wie Porzellan",1
"10681","Sommerfrische",2
"10682","Sommerfrost",1
"10683","Sommergäste",1
"10684","Sommerhaus später",18
"10685","Sommerhaus später Iwrith",1
"10686","Sommerhaus spätern",1
"10687","Sommerhaus späternd",2
"10688","Sommerhaus späterrk",1
"10689","Sommerhausspäter",1
"10690","Sommerlügen",10
"10691","Sommerlügen Iwrith",1
"10692","Sommerlügen neugriech",1
"10693","Sommerlügenn",1
"10694","Sommerlügennd",1
"10695","Sommerlügenrk",1
"10696","Sommermeteor",2
"10697","Sommerstück",7
"10698","Sommerstückn",1
"10699","Sommertöchter",2
"10700","Sommertraum in der Bretagne",1
"10701","Sommerwende",1
"10702","Somniavero",1
"10703","Sonderbare Begegnungen",1
"10704","Sonette für Hanna",1
"10705","Sonne für die Seele",2
"10706","Sonne über WahiKoura",1
"10707","Sonne und Mond",1
"10708","Sonnenaufgang über Österreich",1
"10709","Sorry",11
"10710","Sorry ",1
"10711","Sorry wir haben die Landebahn verfehlt",4
"10712","Sorry wir haben die Landebahn verfehltn",1
"10713","Sorrynd",1
"10714","Sorryrk",1
"10715","SOS  Titanic",1
"10716","Soul kitchen",1
"10717","Soul soap",1
"10718","Soutines letzte Fahrt",4
"10719","Sp R  drei Schulwege",2
"10720","SpaceThriller",1
"10721","Späte Liebe",1
"10722","Späte Prosa",1
"10723","Späte Rache",1
"10724","Später Frost",2
"10725","Später Ruhm",2
"10726","Spätestens im November",3
"10727","Spatzenweisheitnd",1
"10728","Specht und Sohn",1
"10729","Spektrum des Geistes",1
"10730","Spiegelbild",1
"10731","Spiegelbild und schwarzer Spuk",1
"10732","Spiel der Herzen",1
"10733","Spiel der Herzennd",2
"10734","Spiel im Morgengrauen",2
"10735","Spiel im Morgengrauen ltZusammenstellung",1
"10736","Spiel mit uns Onkel Stefan",1
"10737","Spiel um Nancy",1
"10738","Spieltrieb",10
"10739","Spieltriebn",1
"10740","Spieltriebnd",1
"10741","Spieltriebrk",1
"10742","Spielzone",1
"10743","Spielzonerk",1
"10744","Spill simmer falter wither",1
"10745","Spinner",3
"10746","Spione",4
"10747","Splitter",7
"10748","Splitterherz",2
"10749","Splittern",1
"10750","Splitternd",1
"10751","Splitterrk",1
"10752","Sprachgitter",1
"10753","Spricht das Kind",1
"10754","Sprüche und Widersprüche",1
"10755","Sprung über den Abgrund",1
"10756","Spuk",1
"10757","Spuren",5
"10758","Spuren hinterm Zaun",1
"10759","Spurenrk",1
"10760","Spurlos vorhanden",1
"10761","St PetriSchnee",1
"10762","Stab und Quelle",2
"10763","Stableford",1
"10764","Staccato",2
"10765","Stadt an der March",1
"10766","Stadt der Engel",1
"10767","Stadt der Engel oder the overcoat of Dr Freud",8
"10768","Stadt der Engel oder The overcoat of Dr Freud",2
"10769","Stadt der Engel oder The overcoat of Dr Freud Iwrith",1
"10770","Stadt der Engel oder the overcoat of Dr Freudn",1
"10771","Stadt der Engel oder the overcoat of Dr Freudnd",1
"10772","Stadt der Engel oder The overcoat of Dr Freudrk",1
"10773","Stadt der Engel oder the overcoat of Dr Freudrumän",1
"10774","Stadt der tausend Augen",1
"10775","Stadt der träumenden Bücher",1
"10776","Stadt des Goldes",1
"10777","Stadt Land Fluss",1
"10778","Stadt Land Flussn",1
"10779","Stadt mit Häusern",1
"10780","Stadtgesprächrk",1
"10781","Stalin",1
"10782","Stalingrad",1
"10783","Star Valley",1
"10784","StarlightBlues",1
"10785","Starlite Terrace",2
"10786","Station am Horizont",8
"10787","Station am Horizontn",1
"10788","Stationen",1
"10789","Stationschef Fallmerayer",1
"10790","Statt Schokolade",1
"10791","Stätte der Vergessenen",1
"10792","Statthalter des Bösen",1
"10793","Stechapfel und Belladonna",1
"10794","Stechlin",2
"10795","Steckerlfisch",1
"10796","Stefan Andres El Greco malt den Großinquisitor",1
"10797","Stefan George Lyrik",1
"10798","Stefan Siepen aus dem Der Riese",2
"10799","Stefan Zweig Amok",3
"10800","Stefan Zweig Amok ltZusammenstellung",1
"10801","Stefan Zweig Angst",2
"10802","Stefan Zweig Brennendes Geheimnis",2
"10803","Stefan Zweig Brief einer Unbekannten",1
"10804","Stefan Zweig Der Amokläufer",1
"10805","Stefan Zweig Der Zwang",1
"10806","Stefan Zweig Die Gouvernante",1
"10807","Stefan Zweig Die Kette",1
"10808","Stefan Zweig Gjeniu i një nate ltZusammenstellung",1
"10809","Stefan Zweig Jeremias",1
"10810","Stefan Zweig Legende eines Lebens",1
"10811","Stefan Zweig Marie Antoinette",1
"10812","Stefan Zweig Phantastische Nacht",2
"10813","Stefan Zweig Rausch der Verwandlung",4
"10814","Stefan Zweig Schachnovelle",12
"10815","Stefan Zweig Ungeduld des Herzens",4
"10816","Stefan Zweig Verwirrung der Gefühle",6
"10817","Stefan Zweig Vierundzwanzig Stunden aus dem Leben einer Frau",3
"10818","Stefan Zweig Werke",1
"10819","Stefan Zweig Widerstand der Wirklichkeit",2
"10820","Stefanie Velasco de Kein Teil der Welt",1
"10821","Steht noch dahin",1
"10822","Stein bedeutet Liebend",1
"10823","Stein und Flöte und das ist noch nicht alles",1
"10824","Steiner",2
"10825","Steiners Geschichte",1
"10826","Steinland",2
"10827","Steins Paranoia",1
"10828","Steinzeit",1
"10829","Steirisches Fleisch und Blut",1
"10830","Stella",4
"10831","Stellenweise Glatteis",1
"10832","Stellenweise Glatteis Iwrith",1
"10833","Sten Nadolny Die Entdeckung der Langsamkeit",4
"10834","Sten Nadolny Selim",1
"10835","Sten Nadolny Weitlings Sommerfrische",1
"10836","Stephan Abarbanell Morgenland",4
"10837","Stephanie und das vorige Leben",2
"10838","Steppenwolf",2
"10839","Steppenwolfn",1
"10840","Sterben",2
"10841","Sterben für Jerusalem",1
"10842","Sterben für Jerusalemrk",1
"10843","Sterben wie Gott in Frankreich",1
"10844","Stern der Ungeborenen",4
"10845","Stern über der Grenze",1
"10846","Sterne sind Hoffnung",1
"10847","Sterne über Afrika",2
"10848","Sterne über Malibu",1
"10849","Sterne über Sansibar",1
"10850","Sterne über Tauranga",1
"10851","Sternenbilder",1
"10852","Sternschnuppenklang",1
"10853","Sternstunden der Menschheit",8
"10854","Sternstunden der Menschheitn",1
"10855","Steven Uhly Königreich der Dämmerung",1
"10856","Stiernd",1
"10857","Stifter",1
"10858","Stigmark",1
"10859","Still",5
"10860","Still wie die Nacht neugriech",1
"10861","Stillbach",1
"10862","Stillbach oder die Sehnsucht",1
"10863","Stillborn",1
"10864","Stille Liebe",1
"10865","Stille Zeile sechs",6
"10866","Stille Zeile sechsn",1
"10867","Stille Zeile sechsnd",1
"10868","Stiller",13
"10869","Stiller neugriech",1
"10870","Stillern",1
"10871","Stillernd",1
"10872","Stillerrk",1
"10873","Stilstudien",1
"10874","Stimmen",3
"10875","Stine",1
"10876","Stirb",1
"10877","Stirb schneller Liebling",1
"10878","Stoffe",2
"10879","Stolz",1
"10880","Stopfkuchen",1
"10881","Storchenglück",1
"10882","Störfall",6
"10883","Störfallrk",1
"10884","Storm",2
"10885","StPetriSchnee Iwrith",1
"10886","Strafe",1
"10887","Strahlender Untergang",1
"10888","Stramm",1
"10889","Straße in die Höllend",1
"10890","Strasse ins Feuer",1
"10891","Straße nach Nirgendwo",1
"10892","Strassen in Berlin und anderswo",1
"10893","Straßen in Berlin und anderswo",2
"10894","Streifenpullis stapelweise",1
"10895","Strohblumenzeit",1
"10896","Strom",1
"10897","Stromschnellen",1
"10898","Stück Plastik",1
"10899","Stücke",1
"10900","Stud chem Helene Willfüer",1
"10901","Studentenfutter",1
"10902","Studierennd",1
"10903","Stuka",1
"10904","Stunde zwischen Hund und Wolf",1
"10905","Stunden im Garten",1
"10906","Sturm",7
"10907","Sturm der Liebe",1
"10908","Sturm über Mallorca",1
"10909","Sturmnd",1
"10910","Sturmtrasse nach Sardinien",1
"10911","Sturmwelten",1
"10912","Sturmzeit",6
"10913","Sturreganz",1
"10914","Sturz aus dem Frostrubin",1
"10915","Sublokatorka",1
"10916","Suchbild mit Katze",1
"10917","Suchbild Über meinen Vater",1
"10918","Suche den Stein zwischen Mohnblumen",1
"10919","Suche impotenten Mann fürs Leben",18
"10920","Suche impotenten Mann fürs Leben neugriech",1
"10921","Suche impotenten Mann fürs Lebennd",1
"10922","Suche nach der Erde",1
"10923","Suche nach M",3
"10924","Suchkind 312",3
"10925","Südamerikanische Märchennd",1
"10926","Sudelbücher",1
"10927","Sudelbücher neugriech",1
"10928","Süden",2
"10929","Süden und das Gelöbnis des gefallenen Engels",1
"10930","Süden und das heimliche Leben",1
"10931","Süden und der Straßenbahntrinker",1
"10932","Südlich von mir",1
"10933","Südwinde",1
"10934","Sungs Laden",2
"10935","Sunset",1
"10936","SuperGAU im TV",1
"10937","Superposition",2
"10938","Susan Kreller Pirasol",1
"10939","Susanna",2
"10940","Susanne Fröhlich Feuerprobe",1
"10941","Susanne GogaKlinkenberg Das Haus in der Nebelgasse",1
"10942","Süskind",1
"10943","Susn",1
"10944","Süss wie Schattenmorellen",1
"10945","Süß wie Schattenmorellen",1
"10946","Süße Folter",1
"10947","Süßer Traum vom Sterben",1
"10948","Sutters Glück",2
"10949","Svealena Kutschke Stadt aus Rauch",1
"10950","Sven Regener Herr Lehmann",1
"10951","Sweet sixteen",1
"10952","Sweet sixteenrk",1
"10953","Symphonie pathétique",3
"10954","Symphonie pathétiquen",1
"10955","Synchronisation in Birkenwald",2
"10956","Syndrom D",1
"10957","Szepter und Rose",1
"10958","Tabea Bach Die Frauen der Kamelieninsel",4
"10959","Tabea Bach Die KamelienInsel",2
"10960","Tabu",10
"10961","Tabund",1
"10962","Taedium vitae",1
"10963","Tag um Tag faltet sich die Zeit",1
"10964","Tage der Finsternis",1
"10965","Tage des letzen Schnees",1
"10966","Tage des letzten Schnees",2
"10967","Tage des Monsuns",1
"10968","Tage und Werke",1
"10969","Tagsüber dieses strahlende Blau",1
"10970","Taiga Blues",1
"10971","Takis Würger Der Club",3
"10972","Takis Würger Stella",2
"10973","Tal der Herrlichkeiten",1
"10974","Tal ohne Sonne",1
"10975","Tal ohne Sonnend",2
"10976","Talisman",2
"10977","Talks with great composers",1
"10978","Tallhovernd",1
"10979","Tamburas",1
"10980","Tanausu  der letzte König der Kanaren",1
"10981","Tanausu der letzte König der Kanaren",1
"10982","Tand",1
"10983","Tand neugriech",1
"10984","Tandnd",1
"10985","Tango der Leidenschaft",1
"10986","Tannenfall",1
"10987","Tannöd",12
"10988","Tannödn",1
"10989","Tannödnd",1
"10990","Tante Hanna aus Havanna",1
"10991","Tante Inge haut ab",4
"10992","Tante Poldi und der schöne Antonio",1
"10993","Tante Poldi und die sizilianischen Löwen",2
"10994","Tante Wandas Auferstehung",1
"10995","Tanz am Kanal",1
"10996","Tanz auf dem Regenbogen",1
"10997","Tanz aus der Reihe",1
"10998","Tanz der Freundschaft",2
"10999","Tanz der Freundschaftnd",1
"11000","Tanz in Ketten",1
"11001","Tanz um den Tod",1
"11002","Tanzcafé Treblinka",1
"11003","Tanzende Schatten oder der Zombie bin ich",2
"11004","Tanzstunde",1
"11005","Tap Rack Bang",1
"11006","Tapfer und treu",1
"11007","Tapfere Schneiderlein",1
"11008","Tara Calese",2
"11009","Tarabas",5
"11010","Tarabas Iwrith",1
"11011","Tarabasn",1
"11012","Targa",1
"11013","Taschenbuch und Briefe an einen Freund",1
"11014","Taste of love",1
"11015","Tatar Titus",1
"11016","Tatort Schulhof",1
"11017","Tatort Station 4",1
"11018","Tätowierung",1
"11019","Tatsächlich  Liebe",3
"11020","Tauben fliegen auf",6
"11021","Tauben im Gras",3
"11022","Tauben im Grasnd",1
"11023","Taubenflug",1
"11024","Taxi",2
"11025","Taxi nach Paris",2
"11026","Taxind",1
"11027","Taylor maid",1
"11028","Tecumtha der letzte grosse Shawnee",1
"11029","Teeclipper",1
"11030","Teil der Lösung",2
"11031","Telemach",1
"11032","Telemach neugriech",1
"11033","Tenderenda der Phantast",3
"11034","Tenderenda der Phantastn",1
"11035","Tenderenda der Phantastnd",1
"11036","Terézia Mora Alle Tage",3
"11037","Terézia Mora Die Liebe unter Aliens",1
"11038","Terézia Mora Seltsame Materie",1
"11039","Terra im Schussfeld",1
"11040","Tessin",3
"11041","Testament Utopka",1
"11042","Teuermanns Schweigen",1
"11043","Teufel an die Wand",1
"11044","Teufelsfrucht",2
"11045","Teufelsgold",1
"11046","Teufelszahl",1
"11047","Teuflische Versprechen",1
"11048","Teutsche Winternächte",1
"11049","Thanatos",2
"11050","Thanatosnd",1
"11051","The 25th hour",1
"11052","The accidental time traveller",1
"11053","The apprenticeship of Duddy Kravitz",1
"11054","The beast in the red forest",1
"11055","The consequences",1
"11056","The conspiratorsrk",1
"11057","The Corsican woman",1
"11058","The devils door",1
"11059","The dying animal",1
"11060","The empress of Weehawkennd",1
"11061","The final reckoning",1
"11062","The flame and the flowernd",1
"11063","The gilded seal",1
"11064","The jewels of paradise",1
"11065","The lantern bearers",1
"11066","The last crusader",1
"11067","The last testament",1
"11068","The likeness",1
"11069","The mammoth hunters",1
"11070","The obsession",1
"11071","The Passenger",1
"11072","The private lives of Pippa Lee",1
"11073","The rock garden",1
"11074","The shattering",1
"11075","The sun also rises",1
"11076","The surgeon",1
"11077","The upright pianoplayer",1
"11078","Theater",1
"11079","Theaterstücken",1
"11080","Thees Uhlmann Sophia der Tod und ich",2
"11081","Thennberg oder Versuch einer Heimkehr",1
"11082","Theo",1
"11083","Theodor Chindler",1
"11084","Theodor Fontane Cécile",1
"11085","Theodor Fontane Der Stechlin",1
"11086","Theodor Fontane Effi Briest",3
"11087","Theodor Fontane Frau Jenny Treibel",1
"11088","Theodor Fontane Irrungen Wirrungen",2
"11089","Theodor Fontane John Maynard",1
"11090","Theodor Fontane L adultera",1
"11091","Theodor Fontane Mathilde Möhring",1
"11092","Theodor Fontane Stine",1
"11093","Theodor Fontane Unterm Birnbaum",2
"11094","Theodor Fontane Vor dem Sturm",1
"11095","Theodor Plievier Berlin",1
"11096","Theodor Plievier Moskau",1
"11097","Theodor Plievier Stalingrad",1
"11098","Theodor Storm Der Schimmelreiter",2
"11099","Theodor Storm Immensee",1
"11100","Therese",3
"11101","Therese Etienne",2
"11102","Theresia Enzensberger Blaupause",2
"11103","Thinner",1
"11104","Thomas Bernhard Alte Meister",9
"11105","Thomas Bernhard Amras",1
"11106","Thomas Bernhard Amurasu ltZusammenstellung",1
"11107","Thomas Bernhard Auslöschung",5
"11108","Thomas Bernhard Autobiografische Erzählungen",1
"11109","Thomas Bernhard Békétlenség haszonbérbe ltZusammenstellung",1
"11110","Thomas Bernhard Beton",6
"11111","Thomas Bernhard Das Kalkwerk",1
"11112","Thomas Bernhard Der Präsident",1
"11113","Thomas Bernhard Der Stimmenimitator",3
"11114","Thomas Bernhard Der Theatermacher",3
"11115","Thomas Bernhard Der Untergeher",6
"11116","Thomas Bernhard Die Billigesser",1
"11117","Thomas Bernhard Frost",7
"11118","Thomas Bernhard Gehen",5
"11119","Thomas Bernhard Goethe schtirbt",1
"11120","Thomas Bernhard Heldenplatz",2
"11121","Thomas Bernhard Holzfällen",4
"11122","Thomas Bernhard Ja",3
"11123","Thomas Bernhard Korrektur",4
"11124","Thomas Bernhard Midland in Stilfs",1
"11125","Thomas Bernhard Minetti",1
"11126","Thomas Bernhard Ritter Dene Voss",1
"11127","Thomas Bernhard Verstörung",4
"11128","Thomas Bernhard Watten",1
"11129","Thomas Brussig Am kürzeren Ende der Sonnenallee",1
"11130","Thomas Glavinic Der Kameramörder",3
"11131","Thomas Glavinic Wie man leben soll",1
"11132","Thomas Hettche Pfaueninsel",3
"11133","Thomas Hürlimann Fräulein Stark",1
"11134","Thomas Hürlimann Nietzsches Regenschirm",1
"11135","Thomas Köck Klimatrilogie",1
"11136","Thomas Mann Bekenntnisse des Hochstaplers Felix Krull",3
"11137","Thomas Mann Buddenbrooks",8
"11138","Thomas Mann Der Erwählte",2
"11139","Thomas Mann Der junge Joseph",1
"11140","Thomas Mann Der Tod in Venedig",6
"11141","Thomas Mann Der Zauberberg",9
"11142","Thomas Mann Die Betrogene",1
"11143","Thomas Mann Die Geschichten Jaakobs",2
"11144","Thomas Mann Die vertauschten Köpfe",3
"11145","Thomas Mann Doktor Faustus",10
"11146","Thomas Mann Fiorenza",1
"11147","Thomas Mann Herr und Hund",1
"11148","Thomas Mann Joseph der Ernährer",2
"11149","Thomas Mann Joseph in Ägypten",2
"11150","Thomas Mann Joseph und seine Brüder",3
"11151","Thomas Mann Königliche Hoheit",4
"11152","Thomas Mann Lotte in Weimar",3
"11153","Thomas Mann Tonio Kröger",2
"11154","Thomas Meinecke Hellblau",1
"11155","Thomas Melle Die Welt im Rücken",2
"11156","Thomas Willmann Das finstere Tal",1
"11157","Thommys tolle Tantennd",1
"11158","Thor",1
"11159","Thorag",1
"11160","Thorag oder die Rückkehr der Germanen",1
"11161","Thrakische Spiele",1
"11162","Tibetische Märchennd",1
"11163","Tibor Rode Das Mona Lisa Virus",7
"11164","Ticket ins Paradiesrk",1
"11165","Tiefe Wunden",10
"11166","Tiefe Wundennd",1
"11167","Tiere für Fortgeschrittene",1
"11168","Tiere in der christlichen Legende",1
"11169","Tiere in Ketten",1
"11170","Tierleben",1
"11171","Tigermilch",5
"11172","Tigermilchnd",1
"11173","Tigor",1
"11174","Till Eulenspiegel",2
"11175","Till Eulenspiegel ltVolksbuch",1
"11176","Till Eulenspiegel ltVolksbuch 1515",1
"11177","Tilo Ballien Die KlonFarm",1
"11178","Tim Krohn Aus dem Leben einer Matratze bester Machart",1
"11179","Timur Vermes Die Hungrigen und die Satten",5
"11180","Timur Vermes Er ist wieder da",17
"11181","Tina oder über die Unsterblichkeit",1
"11182","Tina Uebel Die Wahrheit über Frankie",1
"11183","Tingeltangel",1
"11184","Tiphanie  Feuer der Sehnsucht",1
"11185","Titanic",1
"11186","Tito ist tot",3
"11187","Tito ist totkroat",1
"11188","Tobender Sturm",2
"11189","Tochter",1
"11190","Tochter der Angst",1
"11191","Tochter der Steppe",1
"11192","Töchter der Sünde",3
"11193","Tochter des Nordens",2
"11194","Töchter des Nordlichts",1
"11195","Tod am Zollhaus",1
"11196","Tod am Zollhausn",1
"11197","Tod an der Schleusend",1
"11198","Tod auf der Warteliste",3
"11199","Tod auf Korfu neugriech",1
"11200","Tod einer Ärztin",1
"11201","Tod einer Dame im Sommer",1
"11202","Tod eines Eisvogels",1
"11203","Tod eines Kritikers",5
"11204","Tod eines Kritikers neugriech",1
"11205","Tod eines Kritikersn",1
"11206","Tod eines Kritikersnd",1
"11207","Tod eines Kritikersrk",1
"11208","Tod im Apothekenhaus",1
"11209","Tod im Badehaus",2
"11210","Tod im Olivenhain",1
"11211","Tod im Schwimmteich",1
"11212","Tod in Sils Maria",1
"11213","Tod in Sils Mariatoroman",1
"11214","Tod und Spiele",1
"11215","Tod und Spielerk",1
"11216","Tod und Teufel",6
"11217","Tod und Teufelnd",1
"11218","Todesdrang",1
"11219","Todesfrist",5
"11220","Todeslogistik",2
"11221","Todesmärchen",1
"11222","Todesmelodie",1
"11223","Todesreigen",1
"11224","Todesurteil",4
"11225","Tödliche Camargue",1
"11226","Tödliche Kantaten",1
"11227","Tödliche Sünden",2
"11228","Tödlicher Staub",3
"11229","Tödlicher Staubnd",1
"11230","Tödliches Klima",1
"11231","Tödliches Paradies",2
"11232","Tödliches Paradiesnd",1
"11233","Tohuwabohu",1
"11234","Toi toi toi du schaffst esnd",1
"11235","Tolle Tage in Terrania",1
"11236","Tolon",1
"11237","Tolstois Kopf",1
"11238","Tom Hillenbrand Der Kaffeedieb",5
"11239","Tom Saller Wenn Martha tanzt",1
"11240","Tom Schulz Reisewarnung für Länder Meere Eisberge",1
"11241","Tomboy",1
"11242","Tommy Jaud Resturlaub",1
"11243","Tonio Kröger",9
"11244","Tonio Kröger neugriech",1
"11245","Tonio Krögerrk",1
